inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11530768017542.3359375000,12965825500149.9414062500,12965825500149.9414062500,12965825500149.9414062500,12965825500149.9414062500,12965825500149.9414062500,11530768011460.6152343750,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,11530768011460.6152343750,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,11530768011460.6152343750,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,11530768011460.6152343750,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,11530768011460.6152343750,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000,12965825481828.5781250000
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4.9118762297,5.4547540625,5.4547540625,5.4547540625,5.4547186463,5.4547381547,4.9120106031,5.4546687946,5.4546700801,5.4546895885,5.4546847024,5.4546541723,4.9120106031,5.4546687946,5.4546700801,5.4546895885,5.4546847024,5.4546541723,4.9120106031,5.4546687946,5.4546700801,5.4546895885,5.4546847024,5.4546541723,4.9120106031,5.4546687946,5.4546700801,5.4546895885,5.4546847024,5.4546541723,4.9120106031,5.4546687946,5.4546700801,5.4546895885,5.4546847024,5.4546541723
3.6584795089,4.0340546766,4.0340546766,4.0340546766,4.0340546766,4.0340546766,3.6583793322,4.0339596599,4.0339596599,4.0339596599,4.0339596599,4.0339596599,3.6583793322,4.0339596599,4.0339596599,4.0339596599,4.0339596599,4.0339596599,3.6583793322,4.0339596599,4.0339596599,4.0339596599,4.0339596599,4.0339596599,3.6583793322,4.0339596599,4.0339596599,4.0339596599,4.0339596599,4.0339596599,3.6583793322,4.0339596599,4.0339596599,4.0339596599,4.0339596599,4.0339596599
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5.3635606106,5.9980178486,5.9980178486,5.9980178486,5.9980178486,5.9980178486,5.3635901038,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.3635901038,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.3635901038,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.3635901038,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.3635901038,5.9979160823,5.9979160823,5.9979160823,5.9979160823,5.9979160823
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4.3016878837,4.7609325943,4.7609522073,4.7609522073,4.7609325943,4.7609522073,4.3016155001,4.7609537312,4.7609733442,4.7609733442,4.7609537312,4.7609733442,4.3016155001,4.7609537312,4.7609733442,4.7609733442,4.7609537312,4.7609733442,4.3016155001,4.7609537312,4.7609733442,4.7609733442,4.7609537312,4.7609733442,4.3016155001,4.7609537312,4.7609733442,4.7609733442,4.7609537312,4.7609733442,4.3016155001,4.7609537312,4.7609733442,4.7609733442,4.7609537312,4.7609733442
4.0838330348,4.5416265245,4.5416265245,4.5416265245,4.5416265245,4.5416265245,4.0833846460,4.5419596460,4.5419596460,4.5419426012,4.5419596460,4.5419596460,4.0833846460,4.5419596460,4.5419596460,4.5419426012,4.5419596460,4.5419596460,4.0833846460,4.5419596460,4.5419596460,4.5419426012,4.5419596460,4.5419596460,4.0833846460,4.5419596460,4.5419596460,4.5419426012,4.5419596460,4.5419596460,4.0833846460,4.5419596460,4.5419596460,4.5419426012,4.5419596460,4.5419596460
3.6946592691,4.1153305816,4.1153305816,4.1153362841,4.1153305816,4.1153362841,3.6943766186,4.1151296112,4.1151296112,4.1151367605,4.1151296112,4.1151353138,3.6943766186,4.1151296112,4.1151296112,4.1151367605,4.1151296112,4.1151353138,3.6943766186,4.1151296112,4.1151296112,4.1151367605,4.1151296112,4.1151353138,3.6943766186,4.1151296112,4.1151296112,4.1151367605,4.1151296112,4.1151353138,3.6943766186,4.1151296112,4.1151296112,4.1151367605,4.1151296112,4.1151353138
5765383984709.5927734375,6482912674548.3642578125,6482912674548.3642578125,6482912674548.3642578125,6482912674548.3642578125,6482912674548.3642578125,5765384005734.2080078125,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,5765384005734.2080078125,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,5765384005734.2080078125,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,5765384005734.2080078125,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,5765384005734.2080078125,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000,6482912740918.6640625000
8.1597212757,9.1735350982,9.1735350982,9.1735350982,9.1735350982,9.1735350982,8.1598659082,9.1734321364,9.1734321364,9.1734321364,9.1734321364,9.1734321364,8.1598659082,9.1734321364,9.1734321364,9.1734321364,9.1734321364,9.1734321364,8.1598659082,9.1734321364,9.1734321364,9.1734321364,9.1734321364,9.1734321364,8.1598659082,9.1734321364,9.1734321364,9.1734321364,9.1734321364,9.1734321364,8.1598659082,9.1734321364,9.1734321364,9.1734321364,9.1734321364,9.1734321364
5.3553525229,5.8971965168,5.8971965168,5.8971965168,5.8971965168,5.8971965168,5.3542236637,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.3542236637,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.3542236637,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.3542236637,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.3542236637,5.8973805462,5.8973805462,5.8973805462,5.8973805462,5.8973805462
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5.1010450320,5.6752885678,5.6752885678,5.6752725147,5.6752885678,5.6752725147,5.1007376064,5.6753920985,5.6754081516,5.6753920985,5.6754081516,5.6753920985,5.1007376064,5.6753920985,5.6754081516,5.6753920985,5.6754081516,5.6753920985,5.1007376064,5.6753920985,5.6754081516,5.6753920985,5.6754081516,5.6753920985,5.1007376064,5.6753920985,5.6754081516,5.6753920985,5.6754081516,5.6753920985,5.1007376064,5.6753920985,5.6754081516,5.6753920985,5.6754081516,5.6753920985
6.0679618367,6.7867673103,6.7867673103,6.7867673103,6.7867432860,6.7867673103,6.0678200986,6.7868480150,6.7868480150,6.7868480150,6.7868239908,6.7868480150,6.0678200986,6.7868480150,6.7868480150,6.7868480150,6.7868239908,6.7868480150,6.0678200986,6.7868480150,6.7868480150,6.7868480150,6.7868239908,6.7868480150,6.0678200986,6.7868480150,6.7868480150,6.7868480150,6.7868239908,6.7868480150,6.0678200986,6.7868480150,6.7868480150,6.7868480150,6.7868239908,6.7868480150
4.6783161506,5.2038741064,5.2038741064,5.2038741064,5.2038741064,5.2038741064,4.6781145811,5.2040883406,5.2040883406,5.2040883406,5.2040883406,5.2040883406,4.6781145811,5.2040883406,5.2040883406,5.2040883406,5.2040883406,5.2040883406,4.6781145811,5.2040883406,5.2040883406,5.2040883406,5.2040883406,5.2040883406,4.6781145811,5.2040883406,5.2040883406,5.2040883406,5.2040883406,5.2040883406,4.6781145811,5.2040883406,5.2040883406,5.2040883406,5.2040883406,5.2040883406
5.9873279940,6.6681487376,6.6681487376,6.6681487376,6.6681487376,6.6681487376,5.9867586065,6.6682127655,6.6682127655,6.6682142507,6.6682127655,6.6682127655,5.9867586065,6.6682127655,6.6682127655,6.6682142507,6.6682127655,6.6682127655,5.9867586065,6.6682127655,6.6682127655,6.6682142507,6.6682127655,6.6682127655,5.9867586065,6.6682127655,6.6682127655,6.6682142507,6.6682127655,6.6682127655,5.9867586065,6.6682127655,6.6682127655,6.6682142507,6.6682127655,6.6682127655
4.7003302843,5.2075020481,5.2075020481,5.2074981729,5.2075020482,5.2075020481,4.7005638358,5.2075391618,5.2075391618,5.2075352865,5.2075391618,5.2075391618,4.7005638358,5.2075391618,5.2075391618,5.2075352865,5.2075391618,5.2075391618,4.7005638358,5.2075391618,5.2075391618,5.2075352865,5.2075391618,5.2075391618,4.7005638358,5.2075391618,5.2075391618,5.2075352865,5.2075391618,5.2075391618,4.7005638358,5.2075391618,5.2075391618,5.2075352865,5.2075391618,5.2075391618
7695624623337.5722656250,8668466964624.7031250000,8668466964624.7031250000,8668466964624.7031250000,8668466964624.7031250000,8668466964624.7031250000,7695624626422.7363281250,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,7695624626422.7363281250,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,7695624626422.7363281250,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,7695624626422.7363281250,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,7695624626422.7363281250,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750,8668466975079.5527343750
4.5557024519,5.0592771905,5.0592771905,5.0592786319,5.0592771905,5.0592771905,4.5558014068,5.0593361545,5.0593361545,5.0593375959,5.0593361545,5.0593361545,4.5558014068,5.0593361545,5.0593361545,5.0593375959,5.0593361545,5.0593361545,4.5558014068,5.0593361545,5.0593361545,5.0593375959,5.0593361545,5.0593361545,4.5558014068,5.0593361545,5.0593361545,5.0593375959,5.0593361545,5.0593361545,4.5558014068,5.0593361545,5.0593361545,5.0593375959,5.0593361545,5.0593361545
4.5007477127,5.0134932529,5.0134932529,5.0134947269,5.0134932529,5.0134947269,4.5007926677,5.0136365493,5.0136365493,5.0136470441,5.0136365493,5.0136470441,4.5007926677,5.0136365493,5.0136365493,5.0136470441,5.0136365493,5.0136470441,4.5007926677,5.0136365493,5.0136365493,5.0136470441,5.0136365493,5.0136470441,4.5007926677,5.0136365493,5.0136365493,5.0136470441,5.0136365493,5.0136470441,4.5007926677,5.0136365493,5.0136365493,5.0136470441,5.0136365493,5.0136470441
5.1346683360,5.7552020185,5.7552020185,5.7552020185,5.7552020185,5.7552020185,5.1343589718,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.1343589718,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.1343589718,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.1343589718,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.1343589718,5.7553167799,5.7553167799,5.7553167799,5.7553167799,5.7553167799
5.6235510976,6.2727813025,6.2727813025,6.2727813025,6.2727813025,6.2727813025,5.6232745096,6.2727952495,6.2727952495,6.2727967125,6.2727952495,6.2727952495,5.6232745096,6.2727952495,6.2727952495,6.2727967125,6.2727952495,6.2727952495,5.6232745096,6.2727952495,6.2727952495,6.2727967125,6.2727952495,6.2727952495,5.6232745096,6.2727952495,6.2727952495,6.2727967125,6.2727952495,6.2727952495,5.6232745096,6.2727952495,6.2727952495,6.2727967125,6.2727952495,6.2727952495
5.5594465623,6.2180280032,6.2180280032,6.2180280032,6.2180280032,6.2180280032,5.5595766961,6.2179185157,6.2179185157,6.2179638436,6.2179185157,6.2179638436,5.5595766961,6.2179185157,6.2179185157,6.2179638436,6.2179185157,6.2179638436,5.5595766961,6.2179185157,6.2179185157,6.2179638436,6.2179185157,6.2179638436,5.5595766961,6.2179185157,6.2179185157,6.2179638436,6.2179185157,6.2179638436,5.5595766961,6.2179185157,6.2179185157,6.2179638436,6.2179185157,6.2179638436
3.7671492460,4.1816937686,4.1816937686,4.1817006547,4.1816937686,4.1816937686,3.7671091646,4.1818318367,4.1818318367,4.1818199724,4.1818318367,4.1818387228,3.7671091646,4.1818318367,4.1818318367,4.1818199724,4.1818318367,4.1818387228,3.7671091646,4.1818318367,4.1818318367,4.1818199724,4.1818318367,4.1818387228,3.7671091646,4.1818318367,4.1818318367,4.1818199724,4.1818318367,4.1818387228,3.7671091646,4.1818318367,4.1818318367,4.1818199724,4.1818318367,4.1818387228
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4.0730443127,4.5095852003,4.5095852003,4.5095852003,4.5095852003,4.5095852003,4.0729797205,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.0729797205,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.0729797205,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.0729797205,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.0729797205,4.5094356876,4.5094356876,4.5094356876,4.5094356876,4.5094356876
