1.7155727007,1.4940220467,1.3824114181,1.3150644414,1.2768146197,1.2547229869,1.2180441267,1.2369614374,1.2000819897,1.2038283755
7656119366531.8847656250,6366819189821.1943359375,5540913227856.4472656250,6330540919565.8222656250,5523070988676.7304687500,4483209873449.6738281250,4712414173533.8564453125,4752544770965.4804687500,3978391482473.9790039062,4104619482743.9599609375
2.1928314202,1.8936664501,1.7415029162,1.5593338554,1.4959259743,1.3902310337,1.3561567480,1.3192793962,1.2923656298,1.3703037214
4503599627372.3798828125,5429118890746.1484375000,6924826902667.9931640625,7335418657770.8076171875,7364348590204.1621093750,5996875285679.4199218750,5749090689656.7783203125,6156002064605.0166015625,5662046085880.0371093750,5765189309252.6005859375
3.0807571167,2.5703113004,2.5307364850,2.4746907211,2.4908500576,2.6236466767,2.4499276530,2.4364293409,2.3811966621,2.1999493342
1.4564179616,1.4398653874,1.5438701357,1.5272365527,1.4628787028,1.3306654982,1.3012215952,1.2898660177,1.3128617938,1.3042532970
1.7857445772,1.4851465504,1.5566331098,1.3454196059,1.2366743313,1.2017250255,1.1484594011,1.1177598015,1.0592805107,1.0828568557
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.2897629125,1.1492090432,1.1976084576,1.2040675090,1.2185358542,1.2183713358,1.2575548136,1.2282871171,1.2680971091,1.2137299672
2.6664444952,3.2555909216,2.9963007385,2.6420485466,2.1984664063,1.9972377914,2.0617934097,2.0484941240,2.0287824590,1.9008703026
2.0179246490,1.5919248452,1.4129185205,1.3327648224,1.3232294424,1.3162495771,1.2918736134,1.2730936877,1.2819798621,1.2475965450
1.7796957281,1.2391566441,1.2634169813,1.2864882406,1.1521170757,1.1705627879,1.1144921412,1.1419309905,1.1198816206,1.0863900041
2.2866958951,1.5588492834,1.7113538866,1.3083360733,1.3092257114,1.1888214422,1.1148207121,1.1994342357,1.1627117012,1.0870821691
4.1778535835,3.2071589875,2.9882129259,2.7618540591,2.7112794376,3.0801480658,3.2851265685,3.0454292501,3.0514381680,3.1026341749
3.7821190300,2.5407374646,2.1030959151,1.8422319155,1.6517571017,1.5954543132,1.5989855630,1.4046170162,1.4116787379,1.3964093789
2.4311802146,2.2264399093,2.4180529229,2.5465204510,2.6006735925,2.5741015890,2.5034208809,2.3860707613,2.3862654943,2.4622120598
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5404319552845.5947265625,8805596215390.5957031250,4723402148983.9658203125,3486164822500.6396484375,5422450865938.6093750000,6579350320574.1533203125,8707350925099.8613281250,9977217723463.1074218750,10302010821345.8437500000,9032684939934.7246093750
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.7231408868,1.9242843555,1.7421942023,1.5047727110,1.4956524198,1.3404285356,1.2727227231,1.2848617747,1.2703489530,1.3411244971
1351079888212.7905273438,5289064268909.9599609375,2614547117303.5859375000,2530668921980.4111328125,3476895166038.0185546875,3566714225609.0244140625,3410641355369.1806640625,3244193028993.9707031250,3332898672956.7739257812,3350547006248.9365234375
3602879701898.5898437500,1569432980905.5979003906,876202355003.2243652344,151375052210.3885803223,6943758913.6051998138,32214782170.3453903198,95838355223.5812683105,376041222915.7315063477,452338030540.8294677734,634158060693.5437011719
1.1948863018,1.0711930832,1.0578966667,0.9997198462,0.9590938408,0.9307108467,0.8955676205,0.8549674113,0.8427969068,0.8444885281
4053239664635.0166015625,3860527785597.5869140625,4388168803767.1904296875,4758803907635.0664062500,4856127604271.8876953125,5040282565161.1796875000,4357465811666.4658203125,4290773296816.7407226562,4552381790121.5410156250,4007885483620.6811523438
1.3254227985,1.3019298006,1.1905117365,1.1718722374,1.1551265867,1.1114826804,1.0992780533,1.0797419776,1.0619887605,1.0915105001
2.2161099285,1.7190746938,1.5903535754,1.6116246827,1.4830105478,1.4811258846,1.4613853453,1.4781433219,1.4376723618,1.4472825968
10808639105690.7851562500,13615189134645.8242187500,15413400600801.4023437500,16303253724413.1601562500,15749188002938.4531250000,13578043685685.5351562500,12167650245313.4121093750,11198744894537.8105468750,11335023652537.0957031250,11217218596575.0566406250
2.3626096070,1.9920227299,1.2123396594,1.0118417032,1.3461576114,1.4976551195,1.5607172514,1.5568250452,1.5601821232,1.5638868997
2.2178456989,1.3062062195,1.8799895496,2.2019835961,2.1258437400,2.2269178839,2.0978923794,2.0165491082,1.9224586619,1.8165161043
1.6374886973,1.3986737143,1.4033312704,1.3336724364,1.2877014237,1.2119159450,1.1406779977,1.1241916959,1.1492952055,1.1493465321
