1.3166004512,1.1708444584,1.0847545288,1.0313331230,1.0263864426,1.0151401877,1.0128317853,1.0146058336,1.0041323662,1.0068486469
1.3119443506,1.2012007499,1.1173115311,1.0860716160,1.0716376565,1.0457796319,1.0384312886,1.0362361597,1.0337204650,1.0253071804
1.3416296944,1.2113905027,1.1162912921,1.0784953614,1.0692736518,1.0530593050,1.0544407044,1.0503257336,1.0410058687,1.0397439968
1.3364998501,1.1817139182,1.1082341535,1.0440879377,1.0371796301,1.0198345151,1.0122505723,1.0180538017,1.0057350303,1.0063829022
1.3204801119,1.1720237974,1.0965154173,1.0606734346,1.0289952577,1.0251061824,1.0154717156,1.0135254075,1.0059671731,1.0022296743
1.3764798086,1.2265970566,1.1421853427,1.0896362666,1.0768669196,1.0500945091,1.0386492611,1.0300853905,1.0215982957,1.0279566568
1.3559609204,1.2210936760,1.1430307626,1.0799554509,1.0633715740,1.0354216073,1.0252378758,1.0239112712,1.0099967442,1.0148647696
1.3701322915,1.1817555933,1.0951545939,1.0698019571,1.0453347663,1.0387525190,1.0317120214,1.0416488237,1.0308229428,1.0310628426
1.3707370154,1.1874624708,1.1010163994,1.0688415141,1.0474729134,1.0319476008,1.0184066723,1.0177753903,1.0167059320,1.0150806219
1.3429922733,1.1677125951,1.0839437771,1.0479588480,1.0278064676,1.0235733304,1.0159651504,1.0176633584,1.0072861629,1.0070933415
1.2816408568,1.1676322233,1.0757221446,1.0509299114,1.0342316246,1.0123658807,1.0169442705,1.0148889097,1.0160896821,1.0103055893
1.3533323105,1.1983479545,1.1018436695,1.0522252256,1.0442666549,1.0222885979,1.0188007767,1.0123056059,1.0066194417,1.0087447334
1.3731015532,1.2101498228,1.1049094557,1.0544516713,1.0349855403,1.0321832393,1.0291168129,1.0229058732,1.0130417067,1.0058641909
1.3987377238,1.2394708068,1.1378448773,1.0914517542,1.0638071094,1.0494586861,1.0529934880,1.0482051002,1.0414376955,1.0366723665
1.3055748410,1.1818410144,1.1038074435,1.0350668147,1.0116329922,1.0054152475,0.9999471145,0.9947884588,1.0010778220,1.0011680086
1.3811089266,1.2402964107,1.1479803214,1.0903863672,1.0851621927,1.0628830445,1.0538799237,1.0544196011,1.0426652069,1.0465236774
1.4039088203,1.2056674944,1.1088503916,1.0786395982,1.0600447059,1.0558472746,1.0375345636,1.0401476610,1.0279002213,1.0311439617
1.3258444859,1.1793918874,1.0995286424,1.0474166048,1.0489629324,1.0323655878,1.0350709164,1.0245970196,1.0188950502,1.0197434407
1.3611796603,1.2207384475,1.1287960438,1.0640362394,1.0463683147,1.0375023808,1.0286824500,1.0293879561,1.0211979534,1.0183651697
1.3303003558,1.1922888212,1.0986471237,1.0525895565,1.0357444792,1.0270413724,1.0183951859,1.0100514582,1.0084674918,1.0098286091
1.3082616655,1.1392867079,1.0642067653,1.0121615200,1.0055318050,1.0016596251,0.9996746260,0.9898731270,0.9893073892,0.9906863615
1.3629576200,1.2211339291,1.1270358692,1.0881624537,1.0758615689,1.0493504513,1.0428882171,1.0443325246,1.0379637793,1.0360250214
1.3096297936,1.1966657774,1.1125852926,1.0732374510,1.0508542366,1.0370935844,1.0262742793,1.0279600964,1.0193315082,1.0180629322
1.3351341531,1.2303791811,1.1239591776,1.0653556566,1.0498721889,1.0393279552,1.0312616666,1.0225872108,1.0210847685,1.0211971423
1.3206829980,1.1827633084,1.0919195000,1.0562259131,1.0588527587,1.0283843137,1.0361698461,1.0380136447,1.0349061855,1.0331164911
1.3379411327,1.1996543092,1.1159136968,1.0569950024,1.0466886497,1.0363965037,1.0313755873,1.0211625338,1.0175110012,1.0189659883
1.3288424540,1.1873695293,1.1033014687,1.0420897358,1.0304308387,1.0103571898,1.0164530836,1.0063218546,1.0021945614,0.9980264377
1.3192657561,1.2115837188,1.1237153015,1.0737411246,1.0510265063,1.0355537189,1.0363652581,1.0271902297,1.0230519894,1.0282995160
1.3744410868,1.2346561269,1.1360698667,1.1044021751,1.0744929855,1.0588301266,1.0622672069,1.0543113643,1.0417963432,1.0353875151
1.4267512821,1.2670313040,1.1668856266,1.0979734112,1.0833543844,1.0659799529,1.0577671420,1.0528692231,1.0463987889,1.0419789729
