0.9959457297,0.9947462541,1.0125823196,1.0858528040,1.2219520908,1.5921856810,0.9907461469,1.0139952388,1.1045293069,1.4414113819,3.2145576954,8.3209357149,1.0137610784,1.1031268868,1.6657658306,5.2770020708,10.9605628664,15.5733065793,1.0096975737,1.0811596659,1.9233218324,4.8520181012,4.8520181012,4.8520181012,1.0049557364,1.0412991250,1.4323257312,2.9957038451,2.9957037690,2.9957038995,1.0095539181,1.0538172316,1.4619271054,3.0614771687,3.0614764942,3.0614766950
1.0202939886,1.0332248384,1.0396539126,1.0684778335,1.1767079400,1.6516412427,1.0340136205,1.0596371428,1.1133402604,1.4583220480,3.6192078126,15.1859815087,1.0345879922,1.1424636957,1.8144322858,7.5936713300,19.5820934764,26.3482645747,1.0481861599,1.2300562069,2.9095839373,8.6980851977,8.6980851977,8.6980851977,1.0478449022,1.1666286673,1.7266259013,3.8178268168,3.8178282676,3.8178272058,1.0489047292,1.1704401017,1.7326706422,3.8279715280,3.8279671311,3.8279713836
1.0097694474,1.0189908474,1.0525486962,1.1816893452,1.2319897029,2.2215208191,1.0164742453,1.0426610851,1.1713681604,1.6057674770,4.1513758213,12.4446202557,1.0213573891,1.1386250930,1.6787578094,5.7552650502,8.3470504513,11.0464661785,1.0126351532,1.0846240697,1.8034956519,4.0283141381,4.0283141381,4.0283141381,1.0168430494,1.0856976883,1.4279575655,2.9061792950,2.9061726449,2.9061841968,1.0205056964,1.0946346636,1.4452908768,2.9377852757,2.9377811838,2.9377800949
1.0449336912,1.0677121813,1.0928419225,1.1612094736,1.4006325633,1.9256126361,1.0499459465,1.0929123160,1.2505044476,1.6869293036,5.1702046161,14.6060021421,1.0396494227,1.1298083552,2.0111439046,8.1930038529,12.6708555927,15.9713753185,1.0516459128,1.1427059376,1.8703744368,3.4018367736,3.4018367736,3.4018367736,1.0577008800,1.1550095314,1.6796736378,3.6044809017,3.6044812416,3.6044795772,1.0639649226,1.1725968265,1.7186585637,3.7000096363,3.7000098610,3.7000099442
1.0147905676,1.0294717320,1.1040252899,1.2548403700,1.4180663378,2.0491398605,1.0135282746,1.0372540547,1.1300968993,1.4572618818,3.0232479624,12.3378556207,1.0175952808,1.0996692951,1.5433910610,6.6254581203,21.8732229741,29.9331027150,1.0105725327,1.0714813116,1.7417945724,3.9588576372,3.9588576372,3.9588576372,1.0194612957,1.0883290017,1.6177837711,3.5289582675,3.5289586506,3.5289587554,1.0225142773,1.0933948898,1.6174424070,3.5157670008,3.5157672574,3.5157695971
0.9992056931,1.0423363608,1.0391465364,1.1286419003,1.2840029720,1.6294144810,0.9947862243,1.0481487149,1.1550253672,1.5248746798,4.6459460128,14.6500659051,1.0130835685,1.0816112580,1.6320563271,6.9732981322,17.6372870053,24.3085040840,1.0317471980,1.0821482378,1.4900507849,2.4061731019,2.4061731019,2.4061731019,1.0457562325,1.1201209876,1.6078228788,3.4221252660,3.4221252695,3.4221253337,1.0508410416,1.1355997586,1.6428765120,3.5031429876,3.5031436724,3.5031435964
1.0368695136,1.0436299457,1.0415358770,1.1434183916,1.3711226264,2.2125772813,1.0406432211,1.0873190606,1.2758545406,1.8446004996,7.4703423193,22.6980354053,1.0944603797,1.3959438633,2.7344380993,13.8019255950,48.1069301653,52.8327740476,1.1000883999,1.3418248062,3.1971374597,9.0998833162,9.0998833162,9.0998833162,1.1196899574,1.3256653617,2.1919579005,5.0584046712,5.0584050382,5.0584047732,1.1262643279,1.3473046013,2.2414117913,5.1852272175,5.1852384129,5.1852275608
0.9939108739,0.9888226682,0.9919032682,1.0174015409,1.1210750079,1.3499622562,0.9818057326,0.9891111452,1.0952708217,1.3969061008,3.1867705683,10.1103882216,0.9982824669,1.0554017671,1.3810301580,4.7385066838,13.4895514920,18.8433696923,1.0021641169,1.0044003658,1.4372208663,2.7496773032,2.7496773032,2.7496773032,1.0083152516,1.0201802046,1.2823603709,2.5260643854,2.5260629447,2.5260629544,1.0107592718,1.0269203056,1.2956447605,2.5491004109,2.5491003944,2.5491003903
1.0056389966,1.0190949983,1.0320020536,1.1074971037,1.2592034133,2.0619764646,0.9960867163,1.0355833061,1.1597875114,1.6880801082,3.2423983210,9.6355991122,1.0129978867,1.2034719454,1.5395436959,3.5052403683,8.9426309533,14.1017811843,1.0286974413,1.0978684007,1.5422805310,2.9567008856,2.9567008856,2.9567008856,1.0411920422,1.1336135534,1.5610470329,3.2926571681,3.2926606553,3.2926602733,1.0463912898,1.1489176045,1.6009165333,3.3931680231,3.3931673656,3.3931655343
0.9822262562,0.9784425253,0.9747538049,0.9822461790,1.0282181197,1.3146064297,0.9740502568,0.9830644530,1.0680123036,1.4463630916,4.5968769690,12.7002510026,0.9959777291,1.1154575557,2.2344338648,8.5012574522,10.7546271702,13.6468636109,1.0038743207,1.0842569031,2.1790603299,4.9643505213,4.9643411351,4.9643505213,1.0070898732,1.0635963964,1.5259336285,3.3845013595,3.3844990450,3.3845005045,1.0102307026,1.0733807915,1.5471865941,3.4328232903,3.4328244976,3.4328279055
0.9782674865,0.9753500306,0.9904462466,1.0082259155,1.1728032747,1.8732599850,0.9753916554,0.9849509491,1.0517744630,1.4106500175,4.0911275749,15.2863773637,0.9959366781,1.0513379035,1.6179353398,6.8787554544,22.6831217711,32.3212628529,1.0112014642,1.0668214745,1.8779687780,4.3590619554,4.3590619554,4.3590619554,1.0327932373,1.1091711199,1.6500951811,3.6673727962,3.6673747531,3.6673728025,1.0390521841,1.1265639760,1.6884004414,3.7624585484,3.7624587948,3.7624584165
0.9624457865,0.9640844211,0.9595788177,1.0002469480,1.1664341867,1.7892996019,0.9623881537,0.9752029768,1.0817648259,1.5860870342,4.8065461884,16.3003185054,0.9870531953,1.0767464965,1.8425406274,8.1199782333,20.9588187965,27.7611393956,0.9960218394,1.0698983978,2.1489944499,4.8882433378,4.8882433378,4.8882433378,1.0063839066,1.0648882074,1.5135397080,3.3572686851,3.3572783778,3.3572610717,1.0099149606,1.0732240210,1.5275899861,3.3818848430,3.3818842881,3.3818856773
1.0192797894,1.0218550429,1.0585688952,1.2163057662,1.2938375719,1.5151315090,1.0141427879,1.0436919279,1.1533423868,1.3904793978,3.8679614443,12.7032347721,1.0188265880,1.0792854226,1.5401499691,5.4435146357,10.1368828040,13.9892564329,1.0176848358,1.0736981761,1.6981844761,3.3874233308,3.3874233308,3.3874233308,1.0277528331,1.0788466743,1.4645398128,3.0254088760,3.0254089026,3.0254088751,1.0334488363,1.0951139351,1.5015398480,3.1049660817,3.1049649794,3.1049660437
1.0083873248,1.0316574508,1.0379507673,1.0803997963,1.1820419183,1.5950112859,1.0071225532,1.0323670336,1.1240444570,1.6467879342,4.7242970646,12.5720011445,1.0347843028,1.2145041893,2.1894797576,8.4804711970,14.2569442635,18.6264958240,1.0590253568,1.2347269577,2.9676341434,8.5924276264,8.5924276264,8.5924276264,1.0597334293,1.1703294610,1.7582575146,3.9375730956,3.9375690672,3.9375689156,1.0645578831,1.1835825944,1.7852510169,4.0001453627,4.0001455245,4.0001472509
1.0018682385,1.0064404816,1.0117227650,1.0586956051,1.1522549093,1.3723361889,1.0042848480,1.0455556101,1.1824200446,1.5219942051,4.7114663309,13.8168666835,1.0070943027,1.1167359978,1.9622541079,8.3415797105,14.6714231677,18.7684765487,1.0173313753,1.1175733740,2.3231318967,5.9233891460,5.9233891460,5.9233891460,1.0255675853,1.1000757028,1.6556769083,3.8619965565,3.8619967403,3.8619971590,1.0304217998,1.1127713369,1.6830326765,3.9246325776,3.9246327186,3.9246325883
0.9976227890,0.9927807368,1.0072392581,1.0956616342,1.2355511893,1.5614918954,1.0034684582,1.0407263088,1.1831906540,1.5179309431,3.6423623756,13.4836106027,1.0140044555,1.1448379579,1.9056660177,7.7563415861,22.8196665558,28.9669333116,1.0160874348,1.1364988779,2.5161090888,5.8961130305,5.8961130305,5.8961130305,1.0187452174,1.0675159065,1.5319449469,3.3792345040,3.3792339541,3.3792342780,1.0216198863,1.0751293710,1.5460951434,3.4075795957,3.4075768787,3.4075771376
0.9939196650,1.0003064835,1.0184479630,1.0894423179,1.2035874597,1.7544287852,0.9867157274,1.0156313777,1.0621487116,1.4721715812,3.8170720471,15.9189248744,0.9977413938,1.1063585843,1.6995822458,6.4035322475,16.8949934829,22.1725569396,1.0241782246,1.1473432747,2.1509565780,4.9839651328,4.9839651328,4.9839651328,1.0317371854,1.1349796635,1.7046360181,3.8375453222,3.8375459952,3.8375453171,1.0366621448,1.1502872542,1.7358592101,3.9089311497,3.9089312400,3.9089317231
1.0766875315,1.1161921097,1.1299107003,1.1471673882,1.2544280950,1.8489176694,1.0743754453,1.1174886670,1.2627622554,1.9085891968,4.1328842010,15.9762701658,1.1029675820,1.3303469714,1.8671852644,7.7760107895,19.8218370403,25.3659938088,1.1041815715,1.2989822333,2.4640700319,4.4015417335,4.4015417335,4.4015417335,1.1283901034,1.3206777531,2.1027174975,4.7977490136,4.7977497785,4.7977504761,1.1381975493,1.3513715982,2.1739473885,4.9754848204,4.9754857646,4.9754849890
1.0282522603,1.0351195317,1.0295679171,1.0615994106,1.1746131822,1.5637420496,1.0245189652,1.0683827487,1.2438249158,1.5438378903,3.9299767513,14.6748528268,1.0478276749,1.1981174648,2.2238337177,9.9410679285,19.1337405895,19.6989683809,1.0669741534,1.2861698623,3.4726617128,10.1236464710,10.1236464710,10.1236464710,1.0725218522,1.2004980428,1.8333329620,4.1594651242,4.1594646215,4.1594690141,1.0774120924,1.2168897772,1.8765921823,4.2681842686,4.2681794720,4.2681793081
