1.0722521176,1.0698492253,1.0681469402,1.0816782644,1.1649243182,1.3490819044,1.0718503983,1.0947833760,1.1837479126,1.3504121917,2.1908457213,3.4941197760,1.0678268156,1.1505517130,1.5285382067,2.8780119529,4.1991642779,4.3260279029,1.0590793898,1.0514493931,1.2423764095,1.9515264068,1.9515264156,1.9515264185,1.0682203890,1.0483631925,1.1249733808,1.4919328175,1.4919328175,1.4919328173,1.0690745237,1.0508841010,1.1274961776,1.4970148110,1.4970148110,1.4970148110
1.0724793996,1.0612343523,1.0585043519,1.0672733035,1.0920267037,1.6643615080,1.0701840660,1.0710350756,1.0956075351,1.1507423686,1.6208821321,2.7714750112,1.0634075166,1.0904375691,1.2432820639,2.4502337350,2.6111872888,2.5957677299,1.0616346067,1.0559173280,1.2634881100,1.8819273393,1.8819273393,1.8819273393,1.0705431189,1.0572010142,1.1134285208,1.4788586654,1.4788586805,1.4788586805,1.0711283287,1.0580109220,1.1067659451,1.4587629409,1.4587629407,1.4587629407
1.0669956512,1.0639981994,1.0561156804,1.0474874530,1.0477342222,1.0944242524,1.0645734353,1.0511421922,1.0444659052,1.0559283096,1.1475137896,1.5390933858,1.0598253724,1.0480733321,1.0266850740,1.2087964558,1.2687380072,1.3026691226,1.0612443083,1.0505862356,0.9875546272,0.9473190427,0.9473190427,0.9473190427,1.0665470263,1.0571485145,1.0383433238,1.0697515429,1.0697515429,1.0697515234,1.0668331654,1.0581594724,1.0409956418,1.0768429457,1.0768426279,1.0768429457
1.0837049446,1.0785547845,1.0661483001,1.0550045529,1.1072205935,1.7494506134,1.0782922199,1.0591928463,1.0658148687,1.1510614117,1.6823677297,2.8483848922,1.0663539810,1.0517868882,1.1341494748,2.1435049919,2.2291294828,2.3512504610,1.0665600240,1.0393870066,1.0868385591,1.5429069389,1.5429069490,1.5429069490,1.0817580636,1.0448669677,1.0545993426,1.3484665175,1.3484665176,1.3484666266,1.0827517139,1.0491931436,1.0659859840,1.3726768289,1.3726768307,1.3726775354
1.0683569709,1.0649995636,1.0535758278,1.0418702539,1.0383080760,1.1485007459,1.0661498106,1.0529348168,1.0373072920,1.0328453822,1.1479512234,1.6672717207,1.0609204503,1.0494196693,1.0295955702,1.1889093495,1.3322248894,1.4070351204,1.0623477175,1.0512885015,0.9899943235,0.9322702162,0.9322702162,0.9322702162,1.0680821013,1.0579389669,1.0359545564,1.0479086173,1.0479086173,1.0479086284,1.0683822693,1.0589856830,1.0385795002,1.0538193029,1.0538193041,1.0538193032
1.0832081185,1.1359406823,1.2122036160,1.2008161089,1.4036191976,2.0718095682,1.0704958636,1.1257063353,1.2102629638,1.8987413375,3.3246703380,7.4156709299,1.0457796807,1.0710553430,1.5557712269,4.0068822582,4.3892895319,4.5280656217,1.0577155124,1.0886276730,1.7703356008,3.3942987421,3.3942987704,3.3942988008,1.0784894059,1.0987636675,1.7131350803,3.4671421741,3.4671421741,3.4671421741,1.0810381819,1.1067391616,1.7203009101,3.4961920573,3.4961920052,3.4961920586
1.0757504993,1.0650399242,1.0646493739,1.0779785508,1.3880612953,1.8238630144,1.0729096186,1.0566932862,1.0570530538,1.4771823228,2.1997687386,4.1520704275,1.0634776987,1.0408688182,1.0480774418,1.6971769255,1.7536074455,1.7712300415,1.0676674578,1.0484996447,1.0209640216,1.1650312631,1.1650316071,1.1650313039,1.0782234880,1.0557617618,1.0526971475,1.2564156380,1.2564156381,1.2564155582,1.0789773457,1.0580034483,1.0550771150,1.2599958969,1.2599959005,1.2599959006
1.0673414914,1.0671033458,1.0609840867,1.0444607632,1.0494541727,1.1048511786,1.0643582101,1.0528286559,1.0340970420,1.0314406263,1.1344370300,1.7534487952,1.0595251726,1.0482479885,1.0247581658,1.2467148889,1.3370018490,1.3870936212,1.0615338490,1.0522604391,1.0016184449,1.0443733529,1.0443733529,1.0443733418,1.0665196688,1.0579620725,1.0456907288,1.1171160317,1.1171160297,1.1171152090,1.0667681965,1.0588987731,1.0481153030,1.1239284814,1.1239285203,1.1239289980
1.0777676881,1.0766059137,1.0629170554,1.0531252305,1.0455240114,1.0811578060,1.0727511907,1.0551415267,1.0357079583,1.0860469822,1.4280552178,2.6242763933,1.0627713510,1.0397977823,0.9937883067,1.4942090510,1.3597607202,1.4039071902,1.0661231905,1.0516632828,1.0023941408,1.1100736018,1.1100736018,1.1100736738,1.0750455389,1.0610669329,1.0574078471,1.2658947136,1.2658947119,1.2658947125,1.0756414378,1.0631838256,1.0639262819,1.2855533699,1.2855533699,1.2855533697
1.0855107207,1.1733077998,1.2431087073,1.2760448046,1.6355282173,1.9963381734,1.0798133159,1.2208127043,1.3265931874,1.9735621496,4.1473378768,8.2384488561,1.0694157513,1.2147852689,1.8599754522,5.1291612633,6.2292791345,6.5851805577,1.0647764985,1.1351916736,1.7698004065,3.4761829643,3.4761942787,3.4761943006,1.0674227624,1.0931349505,1.4390690159,2.4762633877,2.4762633877,2.4762633877,1.0692721393,1.0961306940,1.4459232000,2.4974706159,2.4974706160,2.4974706156
1.0782220970,1.1271726842,1.2301238911,1.1668417307,1.3582316761,1.6118201166,1.0728224481,1.1198995133,1.1459755867,1.4336917952,2.3947454367,4.3898627766,1.0623098112,1.1118413690,1.3204495812,2.5958888570,2.6196475716,2.7665674756,1.0592007325,1.0618725719,1.2746024052,2.0037792166,2.0037795178,2.0037795178,1.0692909838,1.0552196695,1.1901045887,1.6631263284,1.6631263284,1.6631263286,1.0702027151,1.0573358232,1.1879433678,1.6615187282,1.6615187282,1.6615187282
