0.38945,0.02495,0.15796,0.31018,-0.37688,0.01460,0.10175,0.19904,0.23461,0.20216,0.14274,0.07400,0.02523,0.00535,0.00053,0.65687,0.30906,0.03271,0.00137
0.38246,0.02160,0.14696,0.28421,-0.27464,0.01218,0.09651,0.20112,0.25293,0.22209,0.13508,0.06003,0.01692,0.00292,0.00023,0.66396,0.29858,0.03562,0.00184
0.39581,0.02267,0.15056,0.22715,-0.30551,0.01177,0.08764,0.18125,0.24253,0.23086,0.15083,0.06838,0.02233,0.00406,0.00034,0.66281,0.29920,0.03655,0.00144
0.40642,0.02353,0.15341,0.12822,-0.40196,0.01378,0.07913,0.16738,0.23200,0.22769,0.16916,0.08149,0.02517,0.00388,0.00031,0.66210,0.30085,0.03623,0.00082
0.35693,0.01818,0.13482,0.29884,-0.13410,0.01366,0.11234,0.23181,0.27505,0.21832,0.10769,0.03202,0.00762,0.00137,0.00013,0.66706,0.29647,0.03329,0.00317
0.35144,0.01950,0.13965,0.33185,-0.23313,0.01827,0.12599,0.23930,0.26558,0.19788,0.10496,0.03838,0.00875,0.00083,0.00006,0.66538,0.29689,0.03564,0.00209
0.38429,0.02378,0.15421,0.31354,-0.29791,0.01549,0.10114,0.20258,0.24356,0.20665,0.13719,0.06702,0.02144,0.00455,0.00038,0.66314,0.30019,0.03498,0.00168
0.35230,0.02071,0.14391,0.35121,-0.25539,0.01962,0.13389,0.23741,0.24970,0.19846,0.10785,0.04129,0.01035,0.00132,0.00011,0.66243,0.30185,0.03344,0.00227
0.35592,0.01987,0.14095,0.31894,-0.24491,0.01793,0.12268,0.22923,0.26528,0.20540,0.10696,0.04181,0.00963,0.00105,0.00004,0.66622,0.29538,0.03654,0.00185
0.41935,0.02657,0.16301,0.28830,-0.36328,0.00940,0.07317,0.17357,0.22372,0.21402,0.15598,0.09829,0.03925,0.01136,0.00126,0.66246,0.30090,0.03573,0.00090
0.41429,0.02459,0.15682,0.21962,-0.37430,0.01135,0.07202,0.16751,0.23398,0.22299,0.15933,0.09338,0.03186,0.00713,0.00045,0.66288,0.29996,0.03632,0.00085
0.45498,0.02973,0.17243,0.12602,-0.36035,0.01322,0.05614,0.12274,0.19877,0.21632,0.18651,0.12051,0.06056,0.02118,0.00404,0.67157,0.28669,0.04158,0.00016
0.43880,0.02452,0.15658,0.13054,-0.31448,0.00789,0.05337,0.13779,0.21578,0.23467,0.19131,0.10910,0.03935,0.00930,0.00146,0.66568,0.29503,0.03814,0.00116
0.42259,0.02365,0.15377,0.22975,-0.23011,0.00915,0.05809,0.15533,0.24156,0.23387,0.16744,0.09281,0.03276,0.00784,0.00116,0.66945,0.28975,0.03920,0.00161
