1.5794046780,1.5018948676,1.3374046293,1.2503557534,1.2067303486,1.1857630681,1.1545209468,1.1453078312,1.1315481139,1.1188219736
1.8691675721,1.6255984750,1.4466401438,1.3930136260,1.3457538040,1.3082606578,1.2538282142,1.2259931343,1.2319630838,1.2342322838
1.8062967314,1.6771201630,1.5031318296,1.4234131249,1.3729714280,1.3221133131,1.2950195701,1.2626371575,1.2458309049,1.2365625769
1.9047381918,1.7230319697,1.5231104580,1.4148693356,1.3382260702,1.3113817838,1.2743611792,1.2435373364,1.2283468419,1.2262969212
1.6103876314,1.4525372412,1.3283421877,1.2651271308,1.2136672036,1.1822069152,1.1589380309,1.1394729394,1.1319883145,1.1282767654
1.9789672399,1.7417529834,1.5072294653,1.4286936957,1.3599510030,1.3087198499,1.2718685674,1.2473477413,1.2436256280,1.2327936930
1.8751901518,1.5451100767,1.4449871814,1.3445637623,1.2981358921,1.2598043818,1.2223546587,1.1983584070,1.1857114462,1.1772734882
2.2201895075,1.8956032809,1.6782372714,1.5479784607,1.4990785401,1.4698981358,1.3955389123,1.3450199484,1.3166668541,1.3004810725
1.4022850092,1.3166184067,1.2501577767,1.1824124487,1.1263514907,1.0957159462,1.0716671709,1.0594024002,1.0514462054,1.0534293286
2.0793459012,1.6081789834,1.4549669031,1.4258058180,1.3312563638,1.2864709087,1.2480842917,1.2236346958,1.2051533119,1.2017052301
1.7333268426,1.4632371650,1.3552059516,1.2952297486,1.2231043364,1.1726540992,1.1525995904,1.1252114347,1.1200018887,1.1119505118
1.6285421957,1.4698724934,1.3363472657,1.2531930969,1.2065095403,1.1814960033,1.1357111364,1.1139869230,1.1064446650,1.1029755164
1.6788663707,1.5515516850,1.4094969540,1.3064644466,1.2476126234,1.2147208218,1.1681833113,1.1463363616,1.1500764672,1.1365436033
1.6192533403,1.4124063750,1.2757319010,1.1847491152,1.1810218753,1.1648689860,1.1265544901,1.1152995397,1.1201486407,1.1160504794
1.5343179555,1.3889888713,1.2863660372,1.2038111414,1.1592499653,1.1285152254,1.0997929806,1.0735721441,1.0774493942,1.0741397135
1.6655030376,1.4245335942,1.3604897600,1.2951280981,1.2321118597,1.1945741219,1.1460455486,1.1215157605,1.1282634510,1.1172033445
1.6900708751,1.4804804157,1.3473205359,1.2986005918,1.2223624390,1.1944149059,1.1746265352,1.1426992224,1.1379607997,1.1280454142
1.6514108734,1.4474641355,1.2806251612,1.2524781981,1.1970610650,1.1873934818,1.1497435548,1.1338001436,1.1251981986,1.1196801829
1.6353822764,1.4559118934,1.3320251596,1.2681594991,1.2489030253,1.1932698106,1.1735954826,1.1462955787,1.1581039228,1.1499927377
2.0029230341,1.6208650158,1.4701852092,1.3799751913,1.3330864788,1.2985106019,1.2782865671,1.2417486405,1.2299233267,1.2190000450
2.0871200538,1.7912658810,1.5765522746,1.4903894318,1.4316155954,1.3751244400,1.3284694143,1.2903825794,1.2650729488,1.2478529663
1.6621839441,1.3976430232,1.3209917372,1.2436581237,1.1889624824,1.1706995190,1.1386142666,1.1178471447,1.1124067739,1.1024745239
1.8005204027,1.6411598913,1.5327049327,1.4270537289,1.3617462993,1.3047376853,1.2528268343,1.2190724139,1.2068723350,1.2003685407
1.6854322623,1.4968328740,1.3853006392,1.2765659526,1.2346425677,1.1856863738,1.1544757382,1.1329071909,1.1292558869,1.1255134006
1.5431656887,1.3981789610,1.2840676347,1.1832424890,1.1624518935,1.1420047440,1.1095760527,1.0957197863,1.0889065029,1.0869437622
1.7170922847,1.5105797231,1.3771956714,1.3180657597,1.2533860228,1.2372605551,1.2062044148,1.1783184970,1.1763806462,1.1618805814
1.7126492677,1.4819732400,1.3527110020,1.2856825008,1.2280679490,1.2137334582,1.1717372163,1.1424467157,1.1275312876,1.1248877140
1.6062097204,1.4392305583,1.3704596749,1.2655998195,1.2232346325,1.1791838328,1.1564829936,1.1459747192,1.1438967163,1.1382871297
1.5334645812,1.3319452759,1.2698453711,1.2267827972,1.2016781964,1.1875591330,1.1573304889,1.1231001672,1.1139242855,1.1031881039
1.6715796364,1.6660976365,1.4949015843,1.4327638313,1.3978484601,1.3473960282,1.3229112611,1.2774245129,1.2928476528,1.2781177557
