5.0299687578,4.4194002269,4.6532941347,4.8777890028,5.1120960733,4.9992555211,4.8394427979,4.7210752348,4.7088667169,4.7200640346
4.8123833743,4.6709690774,4.6772898287,5.0952095765,4.9586997379,5.1067671287,5.0732349862,4.9716123051,4.8464355638,4.8696283995
4.9787071806,4.6731274723,4.6214307003,4.8895372021,5.0498177307,5.0336804395,5.0477443585,4.8755202308,4.7923214942,4.6938469888
4.8229264063,4.8576721193,4.7184734531,4.7576613689,4.8893191866,5.1307171060,5.0611673405,4.9858027003,4.8246561688,4.8026699740
4.8674226242,4.8538271510,4.7910526472,5.1283247399,5.1831310809,5.3438041644,5.2751776688,5.2462089514,5.0819450123,5.0121430996
5.3089124068,5.2831203786,4.8694857128,5.2207772734,5.2232332462,5.2012732002,5.1112634136,5.0561875987,5.0320985806,4.9908345710
5.3056179918,4.7973251918,4.6615014256,4.8475343446,4.8468488727,4.9887555486,4.8998930884,5.0089204010,4.8942684112,4.8177858831
4.9698471971,4.6848834866,4.7244456767,4.8518758699,4.8135263160,4.7354102795,4.8706396854,4.7642814726,4.7393530116,4.7901686107
4.7536413148,4.6869986347,4.8026121075,5.1375440287,4.9955219033,4.8878124928,5.0660044277,4.8801714332,4.9396747559,4.8519315772
5.0584221226,5.2217458406,4.8608414962,5.1099325967,5.0496910402,5.1089807130,5.1325230157,5.0764848428,5.0508894591,4.9836991727
4.9369458179,4.6111259028,4.5831447119,4.7525924607,5.0092196913,4.8738201462,5.0013051828,4.9134761329,4.8645466105,4.8207753677
5.6338697741,5.0646023729,5.0148427516,5.2093231151,5.2819350098,5.1401868319,4.9841206209,4.8724959083,4.9538750916,4.8588434046
5.2278709200,5.4553231485,5.3806754123,5.4637934607,5.3198186830,5.3234884060,5.2779570492,5.1834776017,5.1054836398,4.9051839682
4.6938249991,4.8831181119,4.7840205070,5.1269148654,4.9699412605,4.9849075016,5.1014500630,4.9261726108,4.9900352040,4.8047784545
4.5268549009,4.7885109536,4.5937722124,4.9922506684,4.9269462298,4.6184949125,4.8279095247,4.7821811636,4.6660677350,4.5683860934
5.1826069175,4.5692333329,4.5772328504,4.8801821509,4.9641168391,4.9561662623,4.9207908562,4.7994244230,4.8814817760,4.8060239319
4.0773765821,4.6272810382,4.5678745087,5.0727414311,4.8437470151,4.8982343799,4.8533291903,4.8631669551,4.8334173987,4.7975909037
5.3948415863,5.1674633476,5.1551189626,5.3040593610,5.2845843140,5.3211985736,5.2858413692,5.2496217852,5.1140407350,4.9358060895
5.1116931443,4.8791073567,4.5500500365,5.0547698644,5.1333695258,4.9626281117,5.0542568419,4.9365889041,4.9290110320,4.8947307390
5.0343855032,5.1700904647,5.3531317441,5.3595994175,5.4155713326,5.2916732242,5.2982631145,5.1262304611,5.0613100526,5.0405634807
4.6612425282,4.5191781079,4.7459104815,4.9084712792,4.7895905437,4.9498738125,4.9064376453,5.0105628768,4.8527365251,4.8352070113
5.5106165537,5.2150495342,4.8063762577,4.9967561786,4.9368886238,5.1591440859,5.2606265000,5.0329538206,4.9314616002,4.9118685796
5.9687473646,5.3674230429,5.2592120343,5.4960613978,5.3137785231,5.3711952836,5.3091970601,5.2739741323,5.2472280910,5.1200056054
4.7475875428,4.9843854273,4.7956891248,5.0558041974,5.0319856203,5.0703695624,4.9921187316,4.9588757999,4.7681111497,4.7256396005
5.0741412417,5.0404271890,4.8067467595,4.8995793353,4.8942502564,4.9319887821,5.0479746617,4.9031843162,4.8133567448,4.7468749396
5.7514995060,5.2231980883,4.9395260196,5.0986610171,5.1307426387,5.3833944443,5.2687874559,5.0714812100,5.0896876978,5.0324071032
5.0969982275,4.6561641751,4.7797349642,4.7108438575,4.7704628098,4.7504552639,4.7789887043,4.8539344084,4.7735857006,4.7906039016
4.4401890861,5.0518557141,4.5073934979,4.9362613295,4.9728845985,5.0391260715,5.0229513085,5.0077814987,4.8675829446,4.8325415854
5.4689048033,5.3829757678,5.5010371913,5.4385136820,5.4969621736,5.4312410717,5.3657961388,5.2052639027,5.1219919715,4.9586050280
4.8261654147,4.8890939501,4.9628388870,4.8332873899,4.8585668538,4.8386512640,4.9214855344,4.8941845216,4.8730554825,4.7946799495
