1.5177022191,1.2938126920,1.2419757735,1.1422503764,1.1357744740,1.1039368203,1.1104177794,1.0979275365,1.0994856777,1.0922575293
1.4398333485,1.2279449782,1.1928285340,1.1270818670,1.0973457037,1.1030843861,1.0636181491,1.0351698839,1.0123859992,0.9976449013
1.6366139926,1.3268530819,1.2858798993,1.2616657440,1.2747724378,1.2504338712,1.2187920302,1.1923278605,1.1660876648,1.1618197971
1.6030653474,1.3687899133,1.3082957541,1.2670068992,1.2899469218,1.2854455943,1.2745922784,1.2485539484,1.2472811520,1.2387678082
1.5665615933,1.3030955448,1.1872969872,1.1257981990,1.1011851092,1.0819609319,1.0613156973,1.0562567821,1.0351745643,1.0333775024
1.6099642639,1.3036455050,1.2266657139,1.1553413207,1.1332831265,1.1094900878,1.1225806295,1.1136674915,1.0883974736,1.0872579542
1.3810564971,1.1705807873,1.1503571484,1.1284075528,1.1225435675,1.1038587703,1.0927842951,1.0909586970,1.0800152074,1.0751280353
1.3556698802,1.2152843674,1.1891752385,1.1625917608,1.1465309187,1.1654607455,1.1399080752,1.1351616568,1.1164306909,1.1189393621
1.3766642281,1.5251203126,1.3869149158,1.3391125251,1.3108338720,1.2935678465,1.2512189034,1.3092531133,1.3165473572,1.2813169194
1.4391082816,1.3309611013,1.2886888906,1.2501194736,1.2541277432,1.1978268029,1.1778124003,1.1626701630,1.1375292889,1.1291954421
1.3552594797,1.1847299295,1.1308576405,1.0718632574,1.0226878740,1.0055662037,0.9828025086,0.9683016372,0.9824953783,0.9797390426
1.4735896108,1.2037106834,1.1397778629,1.0915536679,1.0785586844,1.0632906041,1.0452892363,1.0187495842,0.9941971634,0.9908334741
1.5490902230,1.2532058685,1.2016215686,1.1296776457,1.1309184819,1.1279483048,1.1246767338,1.1001936066,1.0975502969,1.0910982746
1.4113502438,1.2149186725,1.1383635054,1.1103172023,1.1004949505,1.0858159527,1.0555018845,1.0413901902,1.0443977971,1.0084304226
1.8291278219,1.4297808593,1.3675708839,1.3342983494,1.2855515264,1.2638807150,1.2410965365,1.2335426936,1.2175836691,1.2058883289
1.5901743317,1.2783108632,1.1855557660,1.1527626825,1.1110378729,1.0904216760,1.0796249473,1.0690012520,1.0498454057,1.0488676285
1.7545218961,1.3866064495,1.3215363720,1.2548111250,1.2202441903,1.2105730019,1.1640914051,1.1396138809,1.1058368595,1.0920046714
1.2981560364,1.2281242215,1.2004031952,1.1484650601,1.1390273772,1.0947637821,1.1342329045,1.1157316437,1.1036612474,1.0742045046
1.6052135014,1.3278858524,1.2525698352,1.1531502573,1.1087820159,1.0886066331,1.0732280252,1.0675999450,1.0484694541,1.0494546777
1.6137950320,1.2385164098,1.1781269478,1.1400912399,1.1133023123,1.0722130640,1.0503559657,1.0266597889,1.0322502607,1.0107061277
1.8559456562,1.5070506474,1.4569307277,1.4735638999,1.4867201183,1.4412541764,1.4147904518,1.3804042602,1.3404503972,1.3121104363
1.3589029707,1.1558084134,1.0938973807,1.0473710868,1.0431995409,1.0066609319,1.0112651382,0.9880325440,0.9616074194,0.9664432717
1.4003924850,1.2490759157,1.2013777032,1.1488389292,1.1248428027,1.1071654811,1.0752569836,1.0586062440,1.0618331751,1.0426468183
1.3117783878,1.1688122910,1.0912166118,1.0363281877,1.0002462390,1.0033084207,0.9978761944,0.9820969642,0.9641718199,0.9570202838
1.6826498337,1.4286167562,1.3303400211,1.2439685225,1.2247469069,1.2100563664,1.1767699071,1.2162764202,1.2063429691,1.1859621560
1.4049302385,1.2246356436,1.1566811087,1.1065475442,1.0738037934,1.0703264175,1.0414218661,1.0331609279,1.0232100217,1.0159922323
1.6571947275,1.3583570112,1.2248129439,1.1619113587,1.1406964942,1.1097561131,1.0844608298,1.0891658746,1.0745188172,1.0811140775
1.4574926304,1.2217563008,1.1862703133,1.1618518047,1.1251912001,1.1138248788,1.0853336304,1.0608190617,1.0528226302,1.0451333409
1.5166915257,1.3382174590,1.2794092411,1.2276916026,1.1682103745,1.1486038668,1.1333082609,1.0977922206,1.0982572130,1.0710213203
1.2946126354,1.1826030664,1.1408420786,1.0681897934,1.0612932049,1.0515701566,1.0302832696,1.0278560572,1.0011609830,0.9977669922
