1.0648366115,1.0686713127,1.0846643892,1.1039950054,1.2497265228,1.6115522037,1.0643901204,1.0805786932,1.1459824487,1.4632317077,2.7550459617,2.6660947708,1.0592573450,1.0535373418,1.3603504087,2.3221994064,2.3752598341,2.3752723149,1.0614154594,1.0489996810,1.2188104542,1.9379579407,1.9379550673,1.9379620474,1.0675783272,1.0481659930,1.1204377864,1.4509319673,1.4509319670,1.4509315862,1.0688183406,1.0508402767,1.1276373892,1.4939899160,1.4939908166,1.4939899521
1.0779027716,1.0987888067,1.1257734995,1.2226597663,1.2872153424,1.2494547022,1.0721910870,1.0998201934,1.1268305996,1.0829057661,1.7831331647,2.6878572574,1.0632358380,1.0633636136,1.0985982359,1.4654646372,1.7965485311,1.7965592784,1.0635637158,1.0538759896,1.1102899147,1.4820593375,1.4820568314,1.4820573250,1.0700395230,1.0566408225,1.1137375720,1.4596713503,1.4596713503,1.4596713503,1.0709717341,1.0579534429,1.1072665540,1.4584838946,1.4584838697,1.4584838210
1.0595748678,1.0522638843,1.0490811059,1.0436019958,1.0443202941,1.0884418086,1.0575914648,1.0547643422,1.0453402712,1.0093037259,1.1042640390,1.2450029719,1.0604011505,1.0520548008,1.0180199918,1.0884754330,1.1254472636,1.1254475984,1.0627874307,1.0531914470,1.0181699073,1.0315456391,1.0315455934,1.0315456616,1.0660615179,1.0545510370,1.0148843156,0.9916938470,0.9916937888,0.9916937889,1.0667153885,1.0579608100,1.0395262385,1.0708864796,1.0708864787,1.0708864796
1.0717595606,1.0661140390,1.0633547804,1.0684027724,1.3060281842,1.7779491224,1.0651923051,1.0593333290,1.0556789184,1.1829666359,2.0074288995,2.5800586470,1.0661029103,1.0487063148,1.0977417577,1.7334839270,1.6119744580,1.6119802837,1.0706126383,1.0464428305,1.0489776266,1.3049746539,1.3049761944,1.3049727827,1.0806905819,1.0422049158,1.0351272896,1.2913762554,1.2913753621,1.2913753226,1.0824554599,1.0489225496,1.0649953801,1.3683819605,1.3683819533,1.3683819607
1.0613863182,1.0544343317,1.0474857472,1.0464340792,1.0563539125,1.0639493099,1.0593138302,1.0561604210,1.0433743758,0.9864949458,1.1153272400,1.2490452276,1.0614406874,1.0506101809,0.9988540044,1.0142332130,1.0568703454,1.0568696412,1.0639579081,1.0546227806,1.0224256283,1.0088996155,1.0088996791,1.0088994070,1.0677345670,1.0564386270,1.0236874333,1.0093802977,1.0093804240,1.0093804199,1.0682860521,1.0588468990,1.0377132568,1.0502999295,1.0502999295,1.0502999274
1.0750067817,1.1348486172,1.2622669425,2.0164962474,2.3672820122,2.8682563672,1.0639444757,1.1166081799,1.3961689713,2.4509716236,3.8772611720,5.3679191693,1.0571793665,1.1062558363,1.7984049548,4.4003249122,4.4085961263,4.4085964317,1.0605968605,1.0893228602,1.7667387464,3.5475481496,3.5475326942,3.5475379986,1.0760188595,1.0930898085,1.7041093959,3.4052171590,3.4052176043,3.4052171682,1.0807526814,1.1066427185,1.7201368006,3.4907053952,3.4907059663,3.4907053940
1.0683603996,1.0534289571,1.0233158691,1.1007583550,1.3320334930,2.0157483677,1.0630638428,1.0517943708,1.0716972265,1.4083496479,1.9294952740,2.0681893987,1.0668413085,1.0535098092,1.1349013665,1.7138317692,1.7553366372,1.7553391848,1.0702998783,1.0515559592,1.0974001169,1.4964927389,1.4964922838,1.4964956658,1.0777395181,1.0541602365,1.0429906622,1.2141556362,1.2141556344,1.2141556334,1.0788760630,1.0576647846,1.0523693319,1.2503266267,1.2503266268,1.2503265147
1.0611945786,1.0560261747,1.0515039092,1.0430734399,1.0581575902,1.1298368442,1.0584348329,1.0580752897,1.0549699137,1.0544490827,1.1732213694,1.4477598388,1.0615306760,1.0568921149,1.0310805569,1.1520181661,1.1776009264,1.1776006359,1.0631064676,1.0550422691,1.0288255225,1.0885176388,1.0885172463,1.0885167632,1.0661263508,1.0556156141,1.0258861124,1.0713623230,1.0713623224,1.0713623230,1.0666949350,1.0587211896,1.0468840194,1.1201293782,1.1201303188,1.1201302390
1.0638827497,1.0557178966,1.0510891015,1.0441097375,1.0426326942,1.0826452287,1.0613282230,1.0590622569,1.0500971724,1.0205234457,1.2495089161,1.6538876243,1.0645061745,1.0514480408,1.0323074398,1.3814188919,1.5872966298,1.5872935724,1.0687759111,1.0562101290,1.0405845702,1.2312571984,1.2312566111,1.2312564748,1.0744333471,1.0587988142,1.0435296976,1.2152529158,1.2152529158,1.2152529158,1.0754581808,1.0629454086,1.0629180211,1.2810003630,1.2810004564,1.2810004564
1.0889669274,1.2215948654,1.2168809067,1.2374633367,1.8084360020,2.1610623182,1.0715660819,1.1473139807,1.2371099090,1.3917039669,3.4822129919,5.0686453292,1.0621802070,1.1101548036,1.2977833821,2.0118058876,2.7720585996,2.7720691771,1.0595736400,1.0949244600,1.4187978113,2.4008780744,2.4008757155,2.4008779091,1.0669877223,1.0917088669,1.4453291590,2.4356658345,2.4356658558,2.4356658346,1.0692347858,1.0968295938,1.4489459503,2.4992225399,2.4992225674,2.4992228186
