14065065562072.1953125000,17696240223393.5273437500,43811519357025.6718750000,43191124593806.4531250000,37274296846853.2031250000,32123500771316.0703125000,29347095983250.3007812500,32018747412639.7812500000,37391609279077.6718750000,34403556150112.6562500000
11.9764636222,12.5968267943,11.4405740115,10.9929758896,11.4317964185,10.9864433996,11.0872256977,11.2683499783,11.2792173305,11.2737748648
4.9205850140,4.5266448211,4.5922091861,4.3854314601,4.7253997813,4.9104271678,4.6905247641,4.7910940864,4.7386136062,4.6383726356
7.0733674799,6.4617196328,8.3873713029,9.1935169043,9.1585443889,8.9032697553,8.7127240660,8.5079419208,8.5197905962,8.4322802429
5.3166768160,4.8103152760,4.5289056735,4.6626661329,4.8791243973,4.9297516799,4.8351780640,4.7254161185,4.7614575702,4.6618579696
8.8288147473,8.6084601771,10.3102969830,9.0871261459,10.7380494890,10.8753264134,11.7019720957,11.8546293520,12.0089002872,11.9191189844
441227560012222.8750000000,276662013630402.5000000000,281128106379846.0937500000,261415329042197.4062500000,244811829393242.0625000000,252112009729922.9062500000,286862488521823.1250000000,278346303251765.1562500000,265128775640305.9375000000,270495241956637.3125000000
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
10.2889551646,9.1258563751,9.2057374627,8.5960598526,8.1517586280,7.7884990882,7.7950111862,7.7905122824,7.7688424662,7.7131570556
3.7670003790,3.4692299152,4.2251787498,3.7940344316,3.7274883867,3.7233299191,3.6605507066,3.7676588400,3.8402335246,3.8321228889
5.4204201943,4.6400239218,4.7641035383,4.6112545854,4.7431402340,4.7330642358,4.7726247685,4.6948808835,4.7028208869,4.7064953858
8.6687384283,45.5862928440,32.9080399963,32.3305951703,38.3538820151,37.0051206006,36.5067840888,35.8800935113,38.1527884188,35.8604945633
21.4227497653,18.5959099911,18.5476855039,19.0623646878,19.3574968006,19.8823111976,17.6888761027,17.6775458415,18.3560885003,18.6956229931
22.5467745364,24.7602703800,22.4006120793,22.9154169370,22.8919927686,23.3863583807,24.1010563054,24.2168517912,24.8055272712,24.5165272495
7.8055169355,8.6482322064,7.5901831358,7.3384396409,7.1263221400,7.2341237962,7.0175160049,7.3072848688,7.3128675066,7.3203673768
7.6892153054,13.9383516679,17.5402149858,17.8633054336,16.6233009101,17.5340255745,15.7824413915,15.7896991035,16.3667027305,15.5467755859
8.5076865807,8.0744118482,7.6721651400,7.5672554558,7.8864760017,8.0536882738,8.1583366438,8.0778785443,7.7840081148,7.8764857238
8.0485674266,8.3417457098,8.2253596250,8.2436439185,7.8398236285,7.9186988705,7.7779551124,7.7862220905,7.8289379670,7.8897403079
7.8227381230,7.8639344407,10.2422090346,9.9983982722,10.4227316280,9.7311997908,11.8275761359,11.6484769459,11.4326411725,11.1392755673
11.0838362161,10.0874897086,10.5498136662,10.1960412553,9.9812550869,10.4647847765,10.8174634112,10.6279604643,10.5740363929,10.6088854360
7.0949330818,6.2093739856,6.3105454749,5.9214438924,5.8429930131,5.8859703289,5.8706247772,5.9353776814,5.9569673613,5.9042702235
10.9881985285,9.1345435546,9.6340483088,11.1820079088,10.4214559861,11.1230530822,12.3035747287,13.2013744049,13.0271664975,13.1374517643
12.5191315900,11.3057759271,13.3933246059,13.5155707562,12.6522426732,13.0346381678,12.0438757303,11.8795498263,11.4691874666,11.4784697466
6.4676819512,19.2797009852,21.2425765501,24.8177141823,23.4189607094,23.0323449483,23.7922743456,25.9383084502,24.7974618873,25.3160148498
4.4517101998,3.9939994831,4.2923899076,4.4305951369,4.5217977308,4.5156324597,4.2156931356,4.1529142395,4.2031316222,4.2498497490
6.0723389316,5.7021284334,5.2811773144,5.3741350684,5.4608477545,5.5500109185,5.3927323582,5.3705980145,5.4517291926,5.4220863622
24.5669064538,27.1008656855,27.1404371034,27.1309624893,27.4018848508,27.2560982613,27.2055941823,29.0556774236,29.8082485643,29.5277275217
7.1413863219,5.5902475019,4.9156519733,5.4192478362,5.5832646913,6.1109816396,6.3611359012,6.7402878664,6.3382299502,6.3743495619
7.9266360589,7.5942330095,7.4684256230,6.4627340694,6.3785105347,6.6620188907,6.5091886027,6.3116214352,6.6359270546,6.7373901375
87.0577476201,86.1257951436,101.7839081541,86.9316425974,94.2927132226,95.7804109151,95.5439253773,90.3250889556,91.2833852275,89.4928704019
